capture_id,protocol,motion,alignment_index,geometry_time,snapshot_time,geometry_version,dynamic,all_rtk_fixed,source_geometry_fit_rms_m,anchor_ids,yaw_deg,translation_east_m,translation_north_m,fit_rmse_m,fit_p95_m,fit_max_m
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,36,1786051327.1935167,1786051327.5893257,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,37,1786051328.23105,1786051328.6268005,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,38,1786051329.239915,1786051329.6383972,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,39,1786051330.2556431,1786051330.6529722,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,40,1786051331.2955298,1786051331.7061405,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,41,1786051332.330178,1786051332.727067,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,42,1786051333.3432374,1786051333.7917933,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,43,1786051334.3458762,1786051334.7967474,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,44,1786051335.3564527,1786051335.8414965,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,45,1786051336.3495202,1786051336.8743055,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,46,1786051337.4319012,1786051337.885109,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,47,1786051338.4420307,1786051338.9319887,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,48,1786051339.415161,1786051339.9473066,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,49,1786051340.4436455,1786051340.9907703,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,50,1786051341.472808,1786051342.0347538,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,51,1786051342.462382,1786051343.0512135,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,52,1786051343.4811542,1786051344.0994165,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,53,1786051344.437173,1786051345.123924,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,54,1786051345.4980116,1786051346.1754603,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
